	LIME Importance
ZNF625.rescaled	2.1401520962972828e-05
ZNF624.rescaled	-2.1376516534893044e-05
C8orf82.rescaled	-2.13511816716794e-05
PAH.rescaled	-2.1261847127713346e-05
ITPKB.rescaled	2.1253406105803514e-05
CXCL5.rescaled	-2.1243131158459086e-05
KCNF1.rescaled	2.1240385212560234e-05
CRX.rescaled	2.1238519441293834e-05
CYP2C8.rescaled	-2.1212989664959256e-05
ZNF414.rescaled	2.1209645731021662e-05
BIVM.rescaled	2.1207489286958645e-05
TRABD.rescaled	-2.116261544535581e-05
POLR2J2.rescaled	-2.1139639106559252e-05
ZGLP1.rescaled	-2.1075225696788502e-05
CAMK2D.rescaled	-2.1070339242124948e-05
PIP5KL1.rescaled	-2.1064365463753766e-05
KCNQ1.rescaled	-2.106422717022002e-05
SLITRK2.rescaled	2.1025367153361133e-05
BEX5.rescaled	-2.0994165422413393e-05
TUBA3D.rescaled	-2.0987599878288584e-05
ITGB3.rescaled	2.0982336237285905e-05
IER2.rescaled	2.0965317735541792e-05
TCTE1.rescaled	-2.0958705115832623e-05
ATXN3.rescaled	-2.094223339320026e-05
SEC62.rescaled	2.085710129804794e-05
HCAR1.rescaled	-2.0807877281795063e-05
MTCH1.rescaled	2.0738226825146302e-05
GPR139.rescaled	-2.0728353407205514e-05
RPS23.rescaled	-2.0722695784862013e-05
BMP2K.rescaled	-2.070743412671138e-05
EPHB2.rescaled	-2.0702240209330548e-05
ABCA10.rescaled	2.0689096149396917e-05
LHFPL1.rescaled	-2.0686321620747475e-05
C11orf21.rescaled	-2.0654843870979722e-05
DNHD1.rescaled	2.0622635659235016e-05
R3HCC1.rescaled	-2.058645806333629e-05
SPATA20.rescaled	-2.0578506913168405e-05
EPHA2.rescaled	-2.057618351092365e-05
VILL.rescaled	2.055009032652079e-05
SEC61A1.rescaled	-2.0518810462983962e-05
APOF.rescaled	2.051475339235596e-05
XDH.rescaled	-2.050550100049541e-05
ZNF488.rescaled	-2.050440800471963e-05
EPHB4.rescaled	-2.0502768253159847e-05
BANF1.rescaled	2.044992710289101e-05
ABCC12.rescaled	2.0336520560536916e-05
SV2B.rescaled	2.033366037131083e-05
MPG.rescaled	2.0294361812571253e-05
YME1L1.rescaled	-2.024466500491526e-05
RIOK3.rescaled	-2.021109173633649e-05
ITPRIPL2.rescaled	-2.0205157793562183e-05
KCNK4.rescaled	2.0177945086455394e-05
KCNJ16.rescaled	-2.0165486974437663e-05
SYT6.rescaled	-2.015709595854778e-05
USP3.rescaled	-2.0153097066711753e-05
PPFIA1.rescaled	2.013534658327712e-05
ISL1.rescaled	-2.0104600808565495e-05
LMLN.rescaled	2.0094295368259305e-05
PADI3.rescaled	-2.0088731269682437e-05
IL17RE.rescaled	-2.003504334471173e-05
EIF6.rescaled	2.0021305162397274e-05
GPR182.rescaled	1.9999994978897775e-05
ZNF611.rescaled	-1.9963273324022868e-05
MTHFD1.rescaled	-1.9931946515690993e-05
GTF3C6.rescaled	1.9907777011838332e-05
SLC22A10.rescaled	1.9880035995386104e-05
GPAA1.rescaled	-1.9870385555530212e-05
PIGA.rescaled	-1.985334226325684e-05
YPEL2.rescaled	-1.9851943362147185e-05
ZNF707.rescaled	-1.9830416570892068e-05
CDH15.rescaled	-1.9806604156273058e-05
USH1G.rescaled	-1.9787459317153673e-05
APLNR.rescaled	1.978454323359574e-05
EPN1.rescaled	1.9737455175209418e-05
SP2.rescaled	-1.9734467821396643e-05
CRTAP.rescaled	1.9725950926714835e-05
CYB561D1.rescaled	1.9691180418985373e-05
AIDA.rescaled	1.9682578433303807e-05
CMTM2.rescaled	1.964042371819304e-05
ZBTB45.rescaled	-1.9639587631602797e-05
SORCS3.rescaled	1.9601267371810745e-05
C6orf47.rescaled	1.95999323142613e-05
ARMCX3.rescaled	-1.9599446274122074e-05
MPO.rescaled	1.9580051779666715e-05
CCDC86.rescaled	1.9556984590636608e-05
MYT1.rescaled	-1.9542032618583992e-05
MS4A14.rescaled	-1.952589095431424e-05
POLR2K.rescaled	-1.9519502471323268e-05
SMARCE1.rescaled	1.951741590138316e-05
CCL15.rescaled	1.946049015299235e-05
PPBP.rescaled	1.9447348882140895e-05
SULT1B1.rescaled	1.9425196075526473e-05
ZNF75D.rescaled	-1.942494825375341e-05
CAST.rescaled	-1.9402510311611885e-05
PBOV1.rescaled	-1.9377849203215408e-05
CEP89.rescaled	1.9374131869532846e-05
CHST4.rescaled	-1.937248519735546e-05
PCOLCE2.rescaled	1.935708046319739e-05
EME1.rescaled	-1.9351663410563404e-05
ELANE.rescaled	1.929549023944113e-05
ERMN.rescaled	1.9294680348645048e-05
MRPL12.rescaled	1.9199324182453563e-05
CCL11.rescaled	-1.918339977284372e-05
DCDC2B.rescaled	1.9153616592827422e-05
JPH4.rescaled	-1.909904059647833e-05
RIMBP2.rescaled	-1.909036545769636e-05
UNC13B.rescaled	-1.907985263534234e-05
UTF1.rescaled	-1.907888449733468e-05
ACSM4.rescaled	1.9064421816201135e-05
MAP2K2.rescaled	-1.9049887750388832e-05
CKAP2.rescaled	-1.9029685014693708e-05
CYB561.rescaled	1.897940545696436e-05
MRO.rescaled	-1.89435291316017e-05
LHPP.rescaled	-1.8911839635887634e-05
ADAMTS6.rescaled	1.8899344054199644e-05
CLINT1.rescaled	1.8887818671244562e-05
TCERG1L.rescaled	1.8884932728949487e-05
NTSR1.rescaled	-1.8875210811240366e-05
LIMD2.rescaled	1.8860083755714318e-05
ADAD2.rescaled	1.88540036772239e-05
PDCD4.rescaled	1.8843988227769225e-05
EAF1.rescaled	1.882296375191127e-05
DAZL.rescaled	1.877619500020094e-05
ACOT9.rescaled	-1.875999116952856e-05
OPHN1.rescaled	1.8757662597678914e-05
ZNF177.rescaled	1.8744782778668333e-05
HOXC9.rescaled	-1.873892529889074e-05
COLQ.rescaled	-1.8646642295379718e-05
DGKB.rescaled	1.8635794861075062e-05
APOBEC3G.rescaled	-1.863553600625019e-05
ZG16.rescaled	1.861959032054445e-05
OR1J1.rescaled	-1.8583117547678353e-05
WNT10B.rescaled	1.8571993228048353e-05
ZDHHC24.rescaled	1.8570313464679317e-05
AKAP3.rescaled	-1.8524771356817057e-05
CYP26C1.rescaled	-1.851925296515286e-05
C4BPA.rescaled	-1.8504284961188768e-05
MT3.rescaled	-1.8429794347727646e-05
ZNF514.rescaled	1.8427036480734308e-05
CHRNA7.rescaled	1.8406367504875842e-05
FAM187B.rescaled	-1.8401853930888615e-05
PLXNA3.rescaled	-1.8386015630526892e-05
MGAM.rescaled	-1.838530091141248e-05
FCRL4.rescaled	-1.837882371170787e-05
SHD.rescaled	1.8372025756106496e-05
OR6F1.rescaled	-1.8345674468392904e-05
HSD3B2.rescaled	-1.832447555136256e-05
ANKLE1.rescaled	1.8209216697901083e-05
MRGPRX2.rescaled	-1.818419125361287e-05
CYP2A13.rescaled	1.8172439875891654e-05
ZCWPW2.rescaled	-1.8156031994972227e-05
TTC19.rescaled	-1.814282872329572e-05
ZSCAN5A.rescaled	-1.8139907594770833e-05
RAD21.rescaled	1.8100508225540614e-05
ODF3L2.rescaled	-1.808495243132248e-05
MTNR1A.rescaled	1.8069378600445146e-05
NARS2.rescaled	1.806150105679425e-05
MTX2.rescaled	1.803318518319247e-05
SYT16.rescaled	1.8005407965972092e-05
METTL11B.rescaled	1.800451754879756e-05
RUSC1.rescaled	1.7921454277791975e-05
CCL26.rescaled	1.7915163353018443e-05
SOX15.rescaled	-1.7905431693112473e-05
KRT75.rescaled	-1.7890293804425067e-05
SPDYE1.rescaled	-1.787415205493947e-05
FRAS1.rescaled	-1.785896854753298e-05
ARFGAP2.rescaled	1.7762441112008408e-05
DRD2.rescaled	1.7730029143927517e-05
FOXL2.rescaled	-1.770188180048199e-05
NIPAL1.rescaled	-1.7638418910962142e-05
C16orf96.rescaled	-1.7632646166695183e-05
FCRL6.rescaled	1.7605711533686126e-05
HELZ.rescaled	1.7596075197765738e-05
SSRP1.rescaled	1.7567335099699186e-05
PLEKHD1.rescaled	1.7544919355998262e-05
SLC25A6.rescaled	-1.7501001184538213e-05
ITGAM.rescaled	-1.7497359201290513e-05
TRIP4.rescaled	1.7478317651236977e-05
CAPN14.rescaled	-1.7462777395179507e-05
RALGAPB.rescaled	1.7454100950383336e-05
MRGPRX3.rescaled	-1.740877647349826e-05
CNGA3.rescaled	1.7406902993467186e-05
SPINK1.rescaled	1.7406803521406874e-05
DDC.rescaled	-1.7403698849277864e-05
GABRG3.rescaled	1.7370497440930893e-05
LRRFIP2.rescaled	1.727290987299487e-05
USP54.rescaled	-1.726979002404371e-05
POLR2F.rescaled	1.7222767744892985e-05
GRIN2C.rescaled	-1.7159779959577304e-05
LMOD3.rescaled	-1.7141317457681057e-05
CELSR3.rescaled	1.7127995522113157e-05
DDOST.rescaled	1.7098806035154787e-05
LYG1.rescaled	1.709705813356286e-05
DCAF12L2.rescaled	-1.7085909089364737e-05
WBP11.rescaled	-1.704970210496845e-05
TOM1L1.rescaled	-1.702108318303236e-05
PLCD3.rescaled	1.698606594400283e-05
NDUFAB1.rescaled	1.6834680716420425e-05
FAM177A1.rescaled	1.6831127957345805e-05
MZT2A.rescaled	-1.6823545057873335e-05
CXCR1.rescaled	1.6793333032182157e-05
BEND2.rescaled	1.677955433919857e-05
ANKMY1.rescaled	1.6737904963333216e-05
ZNF654.rescaled	-1.6701704099642426e-05
PPP1R9A.rescaled	-1.661149230001011e-05
OR7A5.rescaled	-1.6598322539864374e-05
FBXW2.rescaled	-1.6573771122136897e-05
TIMM10.rescaled	1.6541085053627542e-05
TUBA8.rescaled	1.654091894463086e-05
MORN2.rescaled	1.6538455715574404e-05
QRSL1.rescaled	1.653790582033001e-05
CREG2.rescaled	1.6524582482921576e-05
DAO.rescaled	1.6516562495879487e-05
CD177.rescaled	1.6502593870683267e-05
MFSD6L.rescaled	-1.643465635491047e-05
SLN.rescaled	1.6403566757536276e-05
ZNF57.rescaled	1.635499105387063e-05
NCOA6.rescaled	-1.6340974468358866e-05
DLGAP4.rescaled	1.6336129827714474e-05
CDKN2AIPNL.rescaled	-1.6319253681850436e-05
FAM118A.rescaled	1.6316475300486643e-05
SESN1.rescaled	1.629412448334948e-05
BCL7A.rescaled	1.6292735958509144e-05
SYCP3.rescaled	-1.6285044366699175e-05
PFKL.rescaled	1.6256109436861898e-05
KIF13A.rescaled	1.624652379824062e-05
ERGIC3.rescaled	1.6223398127311064e-05
ASH2L.rescaled	-1.622193825237619e-05
GFRA2.rescaled	-1.6217916917071e-05
HOXB8.rescaled	-1.6206667442845774e-05
NPHS1.rescaled	1.617260410927873e-05
ZNF146.rescaled	1.61010667032721e-05
CTSD.rescaled	1.6059279574023467e-05
PITPNB.rescaled	1.603292130653587e-05
RBBP8.rescaled	1.6004599376450346e-05
TTC31.rescaled	-1.6001359668559307e-05
LYZL2.rescaled	1.5971570137523726e-05
ITGA2B.rescaled	-1.593426414327197e-05
SPIB.rescaled	1.581850109054758e-05
MRRF.rescaled	-1.580317426673546e-05
NEK7.rescaled	1.575833892503979e-05
MAGI1.rescaled	1.57517732618773e-05
HECW1.rescaled	-1.5720267409377856e-05
ZNF716.rescaled	1.5642347198128097e-05
PROCA1.rescaled	1.562532769511893e-05
COMMD3.rescaled	-1.5616253293039864e-05
FEM1B.rescaled	1.5578589735746733e-05
GIPR.rescaled	-1.5561112109211e-05
PEX1.rescaled	1.5556286151449295e-05
PLCD1.rescaled	-1.5506625728740215e-05
MRPS25.rescaled	1.5453797163597756e-05
RNF141.rescaled	1.5435795350065485e-05
ZNF449.rescaled	-1.537336938546905e-05
MUC12.rescaled	1.535935966194848e-05
SLC15A2.rescaled	-1.5339844428836456e-05
SAP25.rescaled	1.5315342768222105e-05
KLRC1.rescaled	-1.5287033686778025e-05
GAS2L2.rescaled	-1.5265077677123093e-05
ABCG4.rescaled	1.5261063264836432e-05
PTTG2.rescaled	1.5162102749880009e-05
SNRNP48.rescaled	-1.514442554770241e-05
NOS3.rescaled	-1.5130667218136095e-05
FGFRL1.rescaled	1.5124950908040089e-05
SNX3.rescaled	1.5076471020504104e-05
ANKRD40.rescaled	1.5029145757431982e-05
GOLGA6L6.rescaled	1.5011048158836081e-05
TRIM52.rescaled	-1.5005961662635918e-05
C8orf86.rescaled	1.4901010278834995e-05
C12orf42.rescaled	1.4845327613581132e-05
GCM1.rescaled	1.484525608619084e-05
PTX4.rescaled	1.4831012977915406e-05
MYBPC2.rescaled	-1.4825872819986055e-05
ENOPH1.rescaled	1.4813387454332e-05
KRI1.rescaled	-1.4790745411125498e-05
GADD45G.rescaled	-1.47860938617623e-05
HOXA13.rescaled	-1.476468322513849e-05
SULT1E1.rescaled	-1.4745870919295414e-05
THNSL2.rescaled	-1.4735314791363744e-05
USP20.rescaled	-1.4720212354656976e-05
DDX47.rescaled	-1.4709869058003886e-05
HPGDS.rescaled	-1.46608134175382e-05
KLHL1.rescaled	-1.4648759997881513e-05
CNKSR1.rescaled	1.46164917903472e-05
TCEAL6.rescaled	1.4554835524755861e-05
GNPTG.rescaled	1.4548005295515696e-05
PIWIL2.rescaled	1.4488437918733798e-05
S100A7A.rescaled	-1.4474895319077312e-05
EGR4.rescaled	1.4458785491530048e-05
ASAH2.rescaled	1.4455159100464587e-05
CYP2C18.rescaled	1.4450587526080877e-05
TYK2.rescaled	-1.4434053016149907e-05
SLC5A9.rescaled	-1.4394118546482187e-05
LLGL2.rescaled	-1.4390188873937228e-05
CNR2.rescaled	-1.4386116966251479e-05
RAMP3.rescaled	-1.4370501611443949e-05
ATG9A.rescaled	1.4363173540034373e-05
ZC3H15.rescaled	1.4334341030152716e-05
ZFY.rescaled	-1.4320354645549806e-05
MAT1A.rescaled	-1.4305163892844862e-05
RPH3A.rescaled	1.428537351201177e-05
ENPP3.rescaled	1.4185667446723194e-05
NAIP.rescaled	-1.4171809365191603e-05
RGS8.rescaled	1.413273940582288e-05
SGCG.rescaled	1.410290068669917e-05
RPE65.rescaled	1.4021075420635947e-05
PRMT6.rescaled	-1.4011183148194425e-05
EREG.rescaled	1.386678791325337e-05
ARNT.rescaled	-1.3863166211615883e-05
C6orf52.rescaled	1.3862648834649817e-05
CALML6.rescaled	1.3834360318023018e-05
PIGT.rescaled	1.3827757933365641e-05
HSF5.rescaled	1.3771180240666058e-05
KIAA1522.rescaled	-1.3741171373089863e-05
MME.rescaled	-1.3703406307068754e-05
PBX1.rescaled	1.3686242772173506e-05
MCM3.rescaled	1.3656686505619503e-05
GIT1.rescaled	-1.3650011743060352e-05
SOHLH2.rescaled	1.3638724183710163e-05
RASGEF1C.rescaled	1.3519495125006066e-05
UGT2B17.rescaled	-1.3467667820264154e-05
COL22A1.rescaled	-1.344595827221945e-05
SLC22A12.rescaled	-1.3420089605660586e-05
PRKACB.rescaled	-1.3350426713435446e-05
PTPRR.rescaled	1.3241230247334844e-05
UBE2B.rescaled	1.3228755152404834e-05
TMPRSS4.rescaled	-1.3212838752194995e-05
KLB.rescaled	-1.3204072062902648e-05
CTBP2.rescaled	-1.3200580881466997e-05
SLC12A7.rescaled	-1.3193047566526334e-05
OBP2A.rescaled	-1.3155499950682113e-05
ALX4.rescaled	-1.3104564692853418e-05
STIM1.rescaled	-1.3086184657371621e-05
TRIM28.rescaled	-1.3074049750010376e-05
OR56B1.rescaled	-1.303889460482083e-05
CALHM3.rescaled	-1.3005816362836108e-05
PHKA2.rescaled	-1.2921448511674414e-05
LGR5.rescaled	1.2902219108524011e-05
PDCD5.rescaled	1.2857038109968766e-05
PENK.rescaled	-1.2852253611340751e-05
PAK1IP1.rescaled	1.2850618669438529e-05
ANKRD2.rescaled	-1.2819891813178966e-05
ZSWIM1.rescaled	-1.2816661154827112e-05
SLC16A1.rescaled	-1.2711808752501942e-05
NLRP6.rescaled	1.2704049928258128e-05
CPNE1.rescaled	-1.2703250498074811e-05
CRB2.rescaled	-1.2670682764128191e-05
TMEM19.rescaled	-1.2645115081389607e-05
ASTN1.rescaled	-1.2615555244009635e-05
FOXO1.rescaled	1.2575450370360203e-05
WDR49.rescaled	1.254202842702488e-05
RAD51AP2.rescaled	1.2438761691179686e-05
ILVBL.rescaled	-1.2421345320082467e-05
CYP3A5.rescaled	-1.241353902260847e-05
LCN1.rescaled	-1.2335431547911079e-05
PRMT2.rescaled	1.2308028942630876e-05
TSPEAR.rescaled	1.2258872669215789e-05
CACNA2D3.rescaled	-1.2076381274348969e-05
PNLDC1.rescaled	1.2067642703756392e-05
UGT2B4.rescaled	1.2048048107457827e-05
C3AR1.rescaled	-1.20047198831284e-05
PLA2G6.rescaled	-1.1977257117767944e-05
LRRC55.rescaled	1.196645406386418e-05
SUSD5.rescaled	-1.1880696473265214e-05
GATA4.rescaled	-1.1840735247532872e-05
UNC80.rescaled	-1.1830846940411792e-05
EPHX3.rescaled	-1.1757654121695863e-05
CLEC4D.rescaled	1.1743039488416713e-05
C7orf26.rescaled	1.1723860880393696e-05
DCC.rescaled	-1.1703342280890237e-05
SLC16A12.rescaled	-1.168953559536031e-05
SLCO2B1.rescaled	-1.1681706125153187e-05
NBPF14.rescaled	1.1661633631544784e-05
LNX1.rescaled	-1.1643817224163698e-05
FBXL18.rescaled	1.1607196641028013e-05
SPTLC3.rescaled	-1.1573984824717635e-05
HAPLN2.rescaled	1.1555572501889583e-05
ATF3.rescaled	-1.151265575222607e-05
GPR142.rescaled	1.1449926965093036e-05
PPP1R14B.rescaled	1.1440020094531286e-05
AGBL4.rescaled	-1.1438725843132484e-05
CNTN6.rescaled	1.1423605689715624e-05
FGF20.rescaled	-1.1423209249986694e-05
LAMTOR1.rescaled	-1.1384416594666668e-05
CHRNA9.rescaled	-1.1381966507083278e-05
MAGED4.rescaled	-1.133421088740181e-05
DUSP1.rescaled	-1.1311378110446896e-05
EPHA6.rescaled	-1.1232028815281907e-05
SLC1A6.rescaled	-1.1220519544685838e-05
GALNT9.rescaled	1.1180205507286506e-05
CSF2.rescaled	1.1124838736240751e-05
SYT14.rescaled	1.1118103099251656e-05
SRP54.rescaled	-1.1108780841997309e-05
JAGN1.rescaled	1.1108125832827498e-05
NDUFA3.rescaled	-1.1084906405779173e-05
NSA2.rescaled	-1.1024656822148106e-05
POC1B.rescaled	1.1009983264703556e-05
SCTR.rescaled	1.0930260767287909e-05
ZFP64.rescaled	-1.0866932092896214e-05
SEPHS1.rescaled	-1.0835124956675836e-05
PDE8A.rescaled	1.0831262851719367e-05
AGXT.rescaled	1.0767304244367135e-05
RBM20.rescaled	1.0763896828877419e-05
MAN2A1.rescaled	-1.0752711752757336e-05
PCGF2.rescaled	1.0616565008793632e-05
NDUFA13.rescaled	-1.059946437967479e-05
PF4V1.rescaled	1.0579360838308496e-05
C1orf127.rescaled	-1.0566273839882192e-05
ATXN7L3.rescaled	1.0532742051644012e-05
PKHD1L1.rescaled	1.046371281814343e-05
ACER1.rescaled	1.0443584417437493e-05
WNT7A.rescaled	1.0410704013855993e-05
AMTN.rescaled	1.0328061799303502e-05
YIF1A.rescaled	-1.0285806667972229e-05
PIGL.rescaled	-1.0282559977960017e-05
SIRPB1.rescaled	1.0250115001684533e-05
C10orf90.rescaled	1.0207509635564677e-05
SCRT1.rescaled	-1.0173013828120873e-05
PRPSAP2.rescaled	1.0071962638152194e-05
ZNF99.rescaled	-1.0037984799930164e-05
GGNBP2.rescaled	9.9990829844569e-06
HDAC6.rescaled	9.822526886851921e-06
CFHR1.rescaled	9.667455831534239e-06
CASP6.rescaled	-9.664550250739263e-06
WSCD2.rescaled	-9.583002716666184e-06
DHRS11.rescaled	9.574991837845067e-06
ACTL8.rescaled	9.554086445722668e-06
CPS1.rescaled	9.484194644801129e-06
MEP1B.rescaled	9.45868403109714e-06
FAM133A.rescaled	9.368673785288294e-06
SART1.rescaled	9.322133210306656e-06
ALG12.rescaled	9.3120662872803e-06
WBP2NL.rescaled	9.310519334318775e-06
ARR3.rescaled	-9.264630882770472e-06
AICDA.rescaled	9.191937477153351e-06
CAMK1G.rescaled	-9.164538888874612e-06
NOTCH2.rescaled	9.151087251315501e-06
PLG.rescaled	-9.148767872482316e-06
NANOG.rescaled	-9.137026452268452e-06
IP6K3.rescaled	9.1269072767164e-06
C19orf71.rescaled	-9.119455907780104e-06
POTED.rescaled	-9.098442304769338e-06
ARRB1.rescaled	8.977853884357882e-06
SLC26A9.rescaled	8.922604809048169e-06
HDC.rescaled	8.87649947882401e-06
INHA.rescaled	8.846764865361391e-06
TTBK1.rescaled	8.670103973368265e-06
DDI1.rescaled	8.45540288623189e-06
GPR34.rescaled	-8.350433716690115e-06
DLGAP2.rescaled	-8.312787565937907e-06
APOBEC2.rescaled	-8.200464301448515e-06
CNGB1.rescaled	7.977816651666782e-06
HIGD1C.rescaled	-7.946704551934094e-06
SLC5A7.rescaled	-7.930504554210097e-06
FAM163A.rescaled	-7.905211816308393e-06
MTR.rescaled	7.894961632620089e-06
GGTLC1.rescaled	-7.764608662417782e-06
P2RX2.rescaled	-7.75642382378354e-06
XKR7.rescaled	7.739875755029547e-06
FIG4.rescaled	-7.677669380029404e-06
PCDH9.rescaled	7.645196351335224e-06
SLC26A2.rescaled	7.568505100239921e-06
ZNF425.rescaled	7.532693514206499e-06
SLC6A12.rescaled	-7.399140523141189e-06
OGFOD1.rescaled	7.3407541915160595e-06
HYAL1.rescaled	-7.1835147580214345e-06
HCAR3.rescaled	7.159689199469106e-06
GPR17.rescaled	7.147308766661036e-06
ZBTB8B.rescaled	-7.12957496825755e-06
GDNF.rescaled	-7.111014866678499e-06
ANKRD20A1.rescaled	7.091315331561593e-06
UCK1.rescaled	7.025362431105377e-06
FAM107B.rescaled	6.855234823536524e-06
SMR3B.rescaled	6.832795773256476e-06
PPIAL4G.rescaled	-6.831989972406204e-06
MUC13.rescaled	-6.827569777237366e-06
PHOSPHO1.rescaled	6.8237589666828485e-06
GNS.rescaled	-6.799247993341658e-06
CDC40.rescaled	-6.796026743886444e-06
SPATA5.rescaled	-6.77724837669103e-06
KCNT2.rescaled	6.746535659411037e-06
PDCD10.rescaled	6.743270524408677e-06
PKD2L1.rescaled	6.672237572006165e-06
GPR173.rescaled	-6.6581772349278605e-06
SEC14L6.rescaled	-6.627764142153744e-06
C1orf210.rescaled	-6.602384525197072e-06
SENP7.rescaled	-6.474449052261412e-06
CYP1A1.rescaled	-6.466669261246762e-06
YEATS4.rescaled	6.398593658003525e-06
LPAR4.rescaled	-6.376764421417413e-06
MYOM2.rescaled	6.352043715507133e-06
KCNK10.rescaled	6.3490413605464165e-06
ZNF786.rescaled	6.318265746843701e-06
SEMA4A.rescaled	-6.28203380041811e-06
PKD1L3.rescaled	-6.249985464334908e-06
ZACN.rescaled	-6.224331641992886e-06
MTTP.rescaled	-6.166912655992496e-06
TATDN2.rescaled	5.966021653224343e-06
IRF9.rescaled	-5.953211197612398e-06
LIPK.rescaled	-5.874125801458162e-06
RAP1B.rescaled	5.872095941780451e-06
FOXN4.rescaled	5.8562088140293174e-06
PLXNB2.rescaled	5.787613084574151e-06
MARVELD2.rescaled	-5.653248981831817e-06
WDR3.rescaled	-5.608024200963572e-06
PCDH10.rescaled	5.603167978143727e-06
TNR.rescaled	5.5788067459867435e-06
KCNT1.rescaled	-5.547290573907624e-06
MAN1A2.rescaled	-5.544780989905434e-06
RNF222.rescaled	-5.5215939015332365e-06
PSG9.rescaled	-5.516490992035019e-06
KREMEN1.rescaled	5.4961334385471385e-06
COPA.rescaled	5.4607162392268644e-06
TRAPPC3.rescaled	5.437678331126384e-06
SLC9B2.rescaled	5.195667666504664e-06
IDO2.rescaled	-5.149324424818951e-06
FPR2.rescaled	5.11640681642697e-06
MCM3AP.rescaled	-5.105511905633495e-06
DNAH17.rescaled	5.055119869707201e-06
KLHL33.rescaled	-5.004036602766155e-06
AARS2.rescaled	4.979428260454593e-06
LRRC36.rescaled	-4.969971017017749e-06
INTS2.rescaled	4.9463732504103535e-06
ARFGEF2.rescaled	4.943563916927204e-06
ZNF354C.rescaled	4.9071661498017075e-06
TSR2.rescaled	4.67544868822329e-06
SEC22B.rescaled	4.6585356022365176e-06
FADS6.rescaled	4.567786071529908e-06
TRPC4AP.rescaled	-4.532501695937186e-06
ZIM2.rescaled	-4.479393904898362e-06
TAOK2.rescaled	4.470829734788713e-06
C1D.rescaled	4.366616328400417e-06
ANKRD13B.rescaled	4.322307072707256e-06
SSR3.rescaled	4.271579240021674e-06
CYP27C1.rescaled	4.230125270437284e-06
CYP1A2.rescaled	-4.191829111349475e-06
SLC10A4.rescaled	-4.164078899234667e-06
TRPM8.rescaled	4.14499066585249e-06
FUT5.rescaled	-4.105572174484603e-06
C10orf67.rescaled	-4.075028245620277e-06
PROK2.rescaled	-3.930110592838922e-06
RPL3.rescaled	-3.928970823897323e-06
ZCCHC12.rescaled	3.7889371035858544e-06
SIGMAR1.rescaled	3.75249229405764e-06
CDH18.rescaled	3.6888601098544745e-06
LRRC3C.rescaled	-3.6781430788025097e-06
DNAJC30.rescaled	-3.6181266784951485e-06
CYP2A7.rescaled	-3.5790299561383592e-06
LCTL.rescaled	3.5656489979253136e-06
LRRC7.rescaled	3.563787063601397e-06
RXFP3.rescaled	-3.559004107688105e-06
INA.rescaled	3.3079255231396174e-06
CYP3A4.rescaled	-3.2586905046543928e-06
MAEL.rescaled	3.0536294551379195e-06
STAP2.rescaled	2.988603353400543e-06
NIPA2.rescaled	-2.969477290302555e-06
PSMA1.rescaled	2.8418388051988788e-06
CHCHD2.rescaled	2.7957788954848804e-06
CLEC4C.rescaled	-2.655270162458915e-06
CCT2.rescaled	-2.6540688097714157e-06
FCAMR.rescaled	2.621487301078192e-06
MTMR14.rescaled	-2.597287692500282e-06
STRADA.rescaled	2.563143293896754e-06
HACL1.rescaled	-2.4701860255457727e-06
C17orf99.rescaled	-2.395098209241526e-06
TRRAP.rescaled	2.3898470644035058e-06
SERPIND1.rescaled	2.366434181295489e-06
CA6.rescaled	2.362398523510344e-06
IL17RC.rescaled	-2.322926847523198e-06
GSTA1.rescaled	-2.257417721197065e-06
DONSON.rescaled	-2.2122039620062045e-06
ANKRD31.rescaled	-2.0086916300361288e-06
ROBO3.rescaled	1.8922940585131632e-06
C9orf78.rescaled	-1.8145870227071479e-06
CLEC18A.rescaled	-1.7303350805542774e-06
TRIM73.rescaled	-1.525395202140425e-06
ARHGDIA.rescaled	-1.5098475271670485e-06
MMP8.rescaled	-1.3813985117689912e-06
PAPOLB.rescaled	1.3029995774720903e-06
PTPN18.rescaled	-1.2720430470384915e-06
AATF.rescaled	-1.2685549455723458e-06
PLD1.rescaled	-1.1732959320709495e-06
POU6F2.rescaled	-1.1051965453321992e-06
SYVN1.rescaled	1.0542261947854735e-06
FXR1.rescaled	1.0191824313842923e-06
NEUROG2.rescaled	9.445039494139224e-07
RNH1.rescaled	8.869795854719813e-07
GJD4.rescaled	-7.971502303551099e-07
FNDC9.rescaled	6.452545586003062e-07
HHIP.rescaled	6.191638647492193e-07
LMO1.rescaled	-6.119344099324151e-07
NSDHL.rescaled	-5.887159577412009e-07
SMYD3.rescaled	5.327336122652082e-07
TMEM121.rescaled	-4.935577503257688e-07
BRK1.rescaled	4.6506839298000125e-07
LGI3.rescaled	3.6343519998364844e-07
RAB1B.rescaled	-3.3893145620192357e-07
FAM205A.rescaled	2.8020804307463127e-07
VWA5B1.rescaled	-2.6381223639430034e-07
SLC26A3.rescaled	1.873057834565144e-07
LIX1.rescaled	-8.36882075615403e-08
RAD54L2.rescaled	0.0
RASSF1.rescaled	0.0
USO1.rescaled	0.0
G3BP2.rescaled	0.0
COX18.rescaled	0.0
GLYCTK.rescaled	0.0
CDKL2.rescaled	0.0
WDR82.rescaled	0.0
NPRL2.rescaled	0.0
TEX264.rescaled	0.0
PRKCE.rescaled	0.0
