	LIME Importance
PPP2R3B.rescaled	-1.5838537015663136e-06
HMX2.rescaled	-1.5775737237161384e-06
MARVELD2.rescaled	-1.5114110569440287e-06
ATG5.rescaled	1.4313493148691584e-06
DNAJB6.rescaled	-1.421640988703927e-06
SMARCE1.rescaled	-1.405776716566795e-06
DAZL.rescaled	1.382130142914373e-06
DHX57.rescaled	1.3455736487594108e-06
CNGA4.rescaled	1.34150922506352e-06
GTF3C5.rescaled	1.3339116680467474e-06
SRSF4.rescaled	1.3314380957639412e-06
FCRL4.rescaled	-1.2972215063348867e-06
RSPH6A.rescaled	-1.2928513596444028e-06
CST2.rescaled	-1.2461151859090005e-06
SLC25A34.rescaled	-1.195954373656317e-06
PAX5.rescaled	1.185851200179631e-06
FSD1.rescaled	1.1841504942431554e-06
RAB23.rescaled	1.1824679750619102e-06
CISD3.rescaled	1.1793368918550905e-06
PSMC3IP.rescaled	1.139664545476447e-06
SNTN.rescaled	1.1268064533313501e-06
TMEM39B.rescaled	-1.111800807985757e-06
CMTM6.rescaled	-1.1086315437695307e-06
ENKUR.rescaled	1.0893105047665134e-06
ZBTB4.rescaled	-1.061402777193036e-06
FBLN1.rescaled	-1.0589581132455948e-06
SDHA.rescaled	1.0587525781678663e-06
GPRC5A.rescaled	1.0493942191385208e-06
PRMT3.rescaled	9.98216514684113e-07
DCAF12L2.rescaled	-9.920157821627378e-07
COQ10B.rescaled	9.711888649030849e-07
AARS2.rescaled	-9.706832079265872e-07
FANCF.rescaled	-9.448207327671048e-07
FBN3.rescaled	8.477019101564459e-07
SIM1.rescaled	-8.458513792202907e-07
SLC6A9.rescaled	-7.668768749542544e-07
DCD.rescaled	-7.444451811737295e-07
MUC12.rescaled	-7.281809620088311e-07
RYR3.rescaled	6.555211599694726e-07
CYP2A13.rescaled	6.117479237543902e-07
HMGCL.rescaled	-5.929300215190252e-07
SERPINI1.rescaled	5.821987571191521e-07
CACNA1B.rescaled	5.696253206747502e-07
RPS6KB1.rescaled	-5.668239226541613e-07
AKR1B10.rescaled	-5.651951110528909e-07
CRB2.rescaled	5.282474144664653e-07
CCNI2.rescaled	5.001049206244392e-07
CYP2C8.rescaled	-4.61152934642923e-07
CBX1.rescaled	-4.342553353993714e-07
LRRC3B.rescaled	-4.320632627461539e-07
ENDOV.rescaled	-4.1405510914092244e-07
YEATS4.rescaled	4.0247790846076477e-07
CDKAL1.rescaled	-3.899138319799526e-07
RD3.rescaled	3.387645757103809e-07
GNGT1.rescaled	-2.84868879402333e-07
PRLH.rescaled	2.7949500185029064e-07
DLGAP2.rescaled	2.657239639791078e-07
PHAX.rescaled	2.372141483885183e-07
TSPAN12.rescaled	2.244195905951893e-07
TRIP4.rescaled	1.8299197242769497e-07
KL.rescaled	-1.7811624956470467e-07
ADRB1.rescaled	1.484215247712168e-07
SLC13A2.rescaled	-1.4045853322090458e-07
ODF3L2.rescaled	-1.2171007366860492e-07
GNAS.rescaled	1.0944935012571156e-07
ZG16.rescaled	-1.0786839012819762e-07
ANO7.rescaled	-9.110883052103794e-08
RRP8.rescaled	-8.621625805981735e-08
MAD2L1BP.rescaled	6.21704569817122e-08
ZNF567.rescaled	5.648502835215619e-08
SHISA3.rescaled	-5.417573378880099e-08
RNF187.rescaled	2.756107411155259e-08
SPATA22.rescaled	-2.1196530695488437e-08
TMEM165.rescaled	0.0
DAG1.rescaled	0.0
HMX1.rescaled	0.0
EXOC1.rescaled	0.0
ZNF660.rescaled	0.0
LDB2.rescaled	0.0
SLC2A9.rescaled	0.0
ABHD5.rescaled	0.0
KRBOX1.rescaled	0.0
ZNF445.rescaled	0.0
SNRK.rescaled	0.0
SLC10A4.rescaled	0.0
ANO10.rescaled	0.0
CLOCK.rescaled	0.0
TEC.rescaled	0.0
MYRIP.rescaled	0.0
SLAIN2.rescaled	0.0
APEH.rescaled	0.0
ZNF35.rescaled	0.0
MOBP.rescaled	0.0
ZDHHC3.rescaled	0.0
TMEM42.rescaled	0.0
LAP3.rescaled	0.0
PAICS.rescaled	0.0
ATP10D.rescaled	0.0
PPAT.rescaled	0.0
CORIN.rescaled	0.0
KIAA1143.rescaled	0.0
AMIGO3.rescaled	0.0
ACOX3.rescaled	0.0
NFXL1.rescaled	0.0
MST1.rescaled	0.0
ZNF501.rescaled	0.0
AASDH.rescaled	0.0
CEP135.rescaled	0.0
ZNF502.rescaled	0.0
QDPR.rescaled	0.0
CNGA1.rescaled	0.0
NIPAL1.rescaled	0.0
FRYL.rescaled	0.0
NICN1.rescaled	0.0
TXK.rescaled	0.0
RNF123.rescaled	0.0
HIGD1A.rescaled	0.0
ZNF662.rescaled	0.0
VIPR1.rescaled	0.0
RASL11B.rescaled	0.0
SCFD2.rescaled	0.0
RPL14.rescaled	0.0
C1QTNF7.rescaled	0.0
CPEB2.rescaled	0.0
ZNF619.rescaled	0.0
FIP1L1.rescaled	0.0
LNX1.rescaled	0.0
TRAK1.rescaled	0.0
CHIC2.rescaled	0.0
HS3ST1.rescaled	0.0
ZNF620.rescaled	0.0
PDGFRA.rescaled	0.0
KIT.rescaled	0.0
WDR1.rescaled	0.0
ULK4.rescaled	0.0
KDR.rescaled	0.0
ZNF518B.rescaled	0.0
SRD5A3.rescaled	0.0
CTNNB1.rescaled	0.0
CLNK.rescaled	0.0
SPATA18.rescaled	0.0
CC2D2A.rescaled	0.0
TAPT1.rescaled	0.0
SGCB.rescaled	0.0
OCIAD1.rescaled	0.0
CYP8B1.rescaled	0.0
BSN.rescaled	0.0
ZNF621.rescaled	0.0
PROM1.rescaled	0.0
FGFBP2.rescaled	0.0
EIF1B.rescaled	0.0
OCIAD2.rescaled	0.0
CD38.rescaled	0.0
CCDC13.rescaled	0.0
DCUN1D4.rescaled	0.0
BST1.rescaled	0.0
ZBTB47.rescaled	0.0
NKTR.rescaled	0.0
SS18L2.rescaled	0.0
LRRC66.rescaled	0.0
ENTPD3.rescaled	0.0
FAM200B.rescaled	0.0
SEC22C.rescaled	0.0
FBXL5.rescaled	0.0
CLEC3B.rescaled	0.0
EXOSC7.rescaled	0.0
LGI2.rescaled	0.0
COMMD8.rescaled	0.0
CSPG5.rescaled	0.0
ARAP2.rescaled	0.0
DTHD1.rescaled	0.0
C4orf19.rescaled	0.0
DHX15.rescaled	0.0
RELL1.rescaled	0.0
PGM2.rescaled	0.0
TBC1D1.rescaled	0.0
PPARGC1A.rescaled	0.0
MAP4.rescaled	0.0
DHX30.rescaled	0.0
P4HTM.rescaled	0.0
WDR6.rescaled	0.0
SMARCC1.rescaled	0.0
SCAP.rescaled	0.0
KIF9.rescaled	0.0
KLF3.rescaled	0.0
TLR10.rescaled	0.0
TLR1.rescaled	0.0
DALRD3.rescaled	0.0
PTPN23.rescaled	0.0
NDUFAF3.rescaled	0.0
TLR6.rescaled	0.0
KLHL18.rescaled	0.0
FAM114A1.rescaled	0.0
GBA3.rescaled	0.0
IMPDH2.rescaled	0.0
KLHL5.rescaled	0.0
QRICH1.rescaled	0.0
SOD3.rescaled	0.0
CAMP.rescaled	0.0
ZNF589.rescaled	0.0
ARIH2.rescaled	0.0
SEPSECS.rescaled	0.0
PI4K2B.rescaled	0.0
CELSR3.rescaled	0.0
SLC26A6.rescaled	0.0
ZCCHC4.rescaled	0.0
ANAPC4.rescaled	0.0
SLC34A2.rescaled	0.0
PRKAR2A.rescaled	0.0
UQCRC1.rescaled	0.0
SEL1L3.rescaled	0.0
RBPJ.rescaled	0.0
COL7A1.rescaled	0.0
UCN2.rescaled	0.0
PFKFB4.rescaled	0.0
SHISA5.rescaled	0.0
SLC25A20.rescaled	0.0
TBC1D19.rescaled	0.0
STIM2.rescaled	0.0
CCDC149.rescaled	0.0
TREX1.rescaled	0.0
ATRIP.rescaled	0.0
CCDC51.rescaled	0.0
PLXNB1.rescaled	0.0
FBXW12.rescaled	0.0
SPINK8.rescaled	0.0
NME6.rescaled	0.0
PCDH7.rescaled	0.0
WDR19.rescaled	0.0
KCNIP4.rescaled	0.0
CDCP1.rescaled	0.0
TCTA.rescaled	0.0
CCR2.rescaled	0.0
CCR3.rescaled	0.0
CCR1.rescaled	0.0
XCR1.rescaled	0.0
SLIT2.rescaled	0.0
CXCR6.rescaled	0.0
LIMCH1.rescaled	0.0
FYCO1.rescaled	0.0
TMEM33.rescaled	0.0
DCAF4L1.rescaled	0.0
CCR9.rescaled	0.0
LCORL.rescaled	0.0
RHOA.rescaled	0.0
LZTFL1.rescaled	0.0
KLB.rescaled	0.0
SLC30A9.rescaled	0.0
SLC6A20.rescaled	0.0
SACM1L.rescaled	0.0
NCKIPSD.rescaled	0.0
LIMD1.rescaled	0.0
LARS2.rescaled	0.0
FAM184B.rescaled	0.0
ATP8A1.rescaled	0.0
AMT.rescaled	0.0
TMEM158.rescaled	0.0
MED28.rescaled	0.0
GUF1.rescaled	0.0
GNPDA2.rescaled	0.0
UCHL1.rescaled	0.0
APBB2.rescaled	0.0
CCR5.rescaled	0.0
GPX1.rescaled	0.0
SETD2.rescaled	0.0
NBEAL2.rescaled	0.0
CCDC12.rescaled	0.0
USP19.rescaled	0.0
RPL9.rescaled	0.0
LAMB2.rescaled	0.0
PTH1R.rescaled	0.0
LIAS.rescaled	0.0
MYL3.rescaled	0.0
SRP72.rescaled	0.0
UGDH.rescaled	0.0
TMIE.rescaled	0.0
CCDC71.rescaled	0.0
ALS2CL.rescaled	0.0
TDGF1.rescaled	0.0
KLHDC8B.rescaled	0.0
UBE2K.rescaled	0.0
PDS5A.rescaled	0.0
LRRC2.rescaled	0.0
C3orf62.rescaled	0.0
N4BP2.rescaled	0.0
PACRGL.rescaled	0.0
USP4.rescaled	0.0
RHOH.rescaled	0.0
RBM47.rescaled	0.0
CCRL2.rescaled	0.0
NSUN7.rescaled	0.0
RPSA.rescaled	0.0
CNBP.rescaled	0.0
ARL9.rescaled	0.0
SNCA.rescaled	0.0
NUDT9.rescaled	0.0
HSD17B11.rescaled	0.0
GHRL.rescaled	0.0
HSD17B13.rescaled	0.0
KLHL8.rescaled	0.0
AFF1.rescaled	0.0
C4orf36.rescaled	0.0
SLC6A1.rescaled	0.0
HRH1.rescaled	0.0
ATG7.rescaled	0.0
SLC10A6.rescaled	0.0
VGLL4.rescaled	0.0
PTPN13.rescaled	0.0
MAPK10.rescaled	0.0
SYN2.rescaled	0.0
SPARCL1.rescaled	0.0
TATDN2.rescaled	0.0
IBSP.rescaled	0.0
CRELD1.rescaled	0.0
IL17RE.rescaled	0.0
GPRIN3.rescaled	0.0
TIGD2.rescaled	0.0
FAM13A.rescaled	0.0
NAP1L5.rescaled	0.0
HERC3.rescaled	0.0
PRRT3.rescaled	0.0
IRAK2.rescaled	0.0
HERC5.rescaled	0.0
HERC6.rescaled	0.0
VHL.rescaled	0.0
ABCG2.rescaled	0.0
PKD2.rescaled	0.0
SPP1.rescaled	0.0
TIMP4.rescaled	0.0
PPARG.rescaled	0.0
ARHGAP24.rescaled	0.0
THAP9.rescaled	0.0
GRIP2.rescaled	0.0
NR2C2.rescaled	0.0
COQ2.rescaled	0.0
PLAC8.rescaled	0.0
COPS4.rescaled	0.0
LIN54.rescaled	0.0
SEC31A.rescaled	0.0
SLC6A6.rescaled	0.0
SH3BP5.rescaled	0.0
METTL6.rescaled	0.0
EAF1.rescaled	0.0
COLQ.rescaled	0.0
SCD5.rescaled	0.0
BTD.rescaled	0.0
HPSE.rescaled	0.0
LSM3.rescaled	0.0
TSEN2.rescaled	0.0
HDAC11.rescaled	0.0
MKRN2.rescaled	0.0
TMEM40.rescaled	0.0
CAND2.rescaled	0.0
RPL32.rescaled	0.0
IQSEC1.rescaled	0.0
NUP210.rescaled	0.0
FBLN2.rescaled	0.0
XPC.rescaled	0.0
WDFY3.rescaled	0.0
CDS1.rescaled	0.0
MRPS18C.rescaled	0.0
HELQ.rescaled	0.0
CHCHD4.rescaled	0.0
TMEM43.rescaled	0.0
JAGN1.rescaled	0.0
MMRN1.rescaled	0.0
SLC25A38.rescaled	0.0
TTLL3.rescaled	0.0
SLC9B2.rescaled	0.0
SHANK3.rescaled	0.0
ACR.rescaled	0.0
SLC9B1.rescaled	0.0
RABL2B.rescaled	0.0
CHL1.rescaled	0.0
CNTN6.rescaled	0.0
CNTN4.rescaled	0.0
IL5RA.rescaled	0.0
CISD2.rescaled	0.0
TRNT1.rescaled	0.0
UBE2D3.rescaled	0.0
CRBN.rescaled	0.0
LRRN1.rescaled	0.0
SUMF1.rescaled	0.0
BDH2.rescaled	0.0
CENPE.rescaled	0.0
ARSA.rescaled	0.0
ODF3B.rescaled	0.0
NCAPH2.rescaled	0.0
NPNT.rescaled	0.0
GSTCD.rescaled	0.0
INTS12.rescaled	0.0
ARHGEF38.rescaled	0.0
TYMP.rescaled	0.0
KLHDC7B.rescaled	0.0
CXXC4.rescaled	0.0
SYCE3.rescaled	0.0
CPT1B.rescaled	0.0
PPA2.rescaled	0.0
TET2.rescaled	0.0
CHKB.rescaled	0.0
MAPK8IP2.rescaled	0.0
MANBA.rescaled	0.0
SETMAR.rescaled	0.0
ITPR1.rescaled	0.0
UNC5C.rescaled	0.0
METAP1.rescaled	0.0
EIF4E.rescaled	0.0
MTMR14.rescaled	0.0
CPNE9.rescaled	0.0
TSPAN5.rescaled	0.0
RAP1GDS1.rescaled	0.0
CAMK1.rescaled	0.0
ADH1B.rescaled	0.0
BMPR1B.rescaled	0.0
PDLIM5.rescaled	0.0
TADA3.rescaled	0.0
ARPC4.rescaled	0.0
HPGDS.rescaled	0.0
SMARCAD1.rescaled	0.0
ADH5.rescaled	0.0
ADH1C.rescaled	0.0
NFKB1.rescaled	0.0
LMCD1.rescaled	0.0
SLC39A8.rescaled	0.0
BHLHE40.rescaled	0.0
BANK1.rescaled	0.0
ARL8B.rescaled	0.0
EDEM1.rescaled	0.0
PPP3CA.rescaled	0.0
EMCN.rescaled	0.0
THUMPD3.rescaled	0.0
OXTR.rescaled	0.0
RAD18.rescaled	0.0
DNAJB14.rescaled	0.0
LAMTOR3.rescaled	0.0
SRGAP3.rescaled	0.0
DAPP1.rescaled	0.0
TMEM150C.rescaled	0.0
ANKRD28.rescaled	0.0
DPH3.rescaled	0.0
OXNAD1.rescaled	0.0
RASSF6.rescaled	0.0
AFP.rescaled	0.0
ANKRD17.rescaled	0.0
COX18.rescaled	0.0
MLH1.rescaled	0.0
ADAMTS3.rescaled	0.0
NPFFR2.rescaled	0.0
LRRFIP2.rescaled	0.0
DCK.rescaled	0.0
MOB1B.rescaled	0.0
GRSF1.rescaled	0.0
GOLGA4.rescaled	0.0
C3orf35.rescaled	0.0
ITGA9.rescaled	0.0
RUFY3.rescaled	0.0
EPM2AIP1.rescaled	0.0
TRANK1.rescaled	0.0
DCLK3.rescaled	0.0
CRTAP.rescaled	0.0
CNOT10.rescaled	0.0
CCR4.rescaled	0.0
CXCL2.rescaled	0.0
GLB1.rescaled	0.0
CXCL3.rescaled	0.0
TMPPE.rescaled	0.0
SUSD5.rescaled	0.0
STAC.rescaled	0.0
CXCL1.rescaled	0.0
UBP1.rescaled	0.0
PF4V1.rescaled	0.0
CLASP2.rescaled	0.0
PDCD6IP.rescaled	0.0
CXCL6.rescaled	0.0
UTP3.rescaled	0.0
CTDSPL.rescaled	0.0
MUC7.rescaled	0.0
POLR2B.rescaled	0.0
UBA6.rescaled	0.0
SCN11A.rescaled	0.0
WDR48.rescaled	0.0
STAP1.rescaled	0.0
IGFBP7.rescaled	0.0
GORASP1.rescaled	0.0
NOA1.rescaled	0.0
EXOG.rescaled	0.0
REST.rescaled	0.0
SPINK2.rescaled	0.0
XIRP1.rescaled	0.0
CX3CR1.rescaled	0.0
CCR8.rescaled	0.0
HOPX.rescaled	0.0
SCN5A.rescaled	0.0
ACVR2B.rescaled	0.0
HTRA3.rescaled	0.0
MYD88.rescaled	0.0
PLCD1.rescaled	0.0
SMR3B.rescaled	0.0
FDCSP.rescaled	0.0
ODAM.rescaled	0.0
DLEC1.rescaled	0.0
ACAA1.rescaled	0.0
OXSR1.rescaled	0.0
GNRHR.rescaled	0.0
SULT1B1.rescaled	0.0
SLC22A14.rescaled	0.0
UGT2B7.rescaled	0.0
XYLB.rescaled	0.0
YTHDC1.rescaled	0.0
TMPRSS11B.rescaled	0.0
MTHFD2L.rescaled	0.0
DYNC1LI1.rescaled	0.0
EPGN.rescaled	0.0
UBE2E1.rescaled	0.0
KAT2B.rescaled	0.0
FRAS1.rescaled	0.0
MRPL1.rescaled	0.0
ZNF385D.rescaled	0.0
CNOT6L.rescaled	0.0
UBE2E2.rescaled	0.0
CXCL13.rescaled	0.0
BMP2K.rescaled	0.0
NKIRAS1.rescaled	0.0
CCNG2.rescaled	0.0
CCNI.rescaled	0.0
SOWAHB.rescaled	0.0
RPL15.rescaled	0.0
NR1D2.rescaled	0.0
ANXA3.rescaled	0.0
PAQR3.rescaled	0.0
CCDC158.rescaled	0.0
SATB1.rescaled	0.0
ENOPH1.rescaled	0.0
RFTN1.rescaled	0.0
HNRNPD.rescaled	0.0
RASGEF1B.rescaled	0.0
PLCL2.rescaled	0.0
TBC1D5.rescaled	0.0
KCNH8.rescaled	0.0
PP2D1.rescaled	0.0
BMP3.rescaled	0.0
FGF5.rescaled	0.0
PRDM8.rescaled	0.0
EFHB.rescaled	0.0
ANTXR2.rescaled	0.0
RAB5A.rescaled	0.0
SHROOM3.rescaled	0.0
STBD1.rescaled	0.0
EREG.rescaled	0.0
ZNF860.rescaled	0.0
RBMS3.rescaled	0.0
CDKL2.rescaled	0.0
THAP6.rescaled	0.0
TGFBR2.rescaled	0.0
STT3B.rescaled	0.0
OSBPL10.rescaled	0.0
GPD1L.rescaled	0.0
USO1.rescaled	0.0
RCHY1.rescaled	0.0
CMTM8.rescaled	0.0
CMTM7.rescaled	0.0
PARM1.rescaled	0.0
BTC.rescaled	0.0
AREG.rescaled	0.0
G3BP2.rescaled	0.0
ZCWPW2.rescaled	0.0
RARB.rescaled	0.0
NEK10.rescaled	0.0
TOP2B.rescaled	0.0
NGLY1.rescaled	0.0
FAM47E.rescaled	0.0
SCARB2.rescaled	0.0
NUP54.rescaled	0.0
CXCL11.rescaled	0.0
CXCL10.rescaled	0.0
AZI2.rescaled	0.0
ART3.rescaled	0.0
SLC4A7.rescaled	0.0
EOMES.rescaled	0.0
CXCL9.rescaled	0.0
NAAA.rescaled	0.0
CMC1.rescaled	0.0
VILL.rescaled	0.0
EVC2.rescaled	0.0
SH3TC1.rescaled	0.0
SHOX2.rescaled	0.0
CCNL1.rescaled	0.0
SLC35A5.rescaled	0.0
CCDC80.rescaled	0.0
CD200R1.rescaled	0.0
LEKR1.rescaled	0.0
TIPARP.rescaled	0.0
GTPBP8.rescaled	0.0
SSR3.rescaled	0.0
KCNAB1.rescaled	0.0
GMPS.rescaled	0.0
SLC33A1.rescaled	0.0
C3orf33.rescaled	0.0
BOC.rescaled	0.0
PLCH1.rescaled	0.0
MME.rescaled	0.0
PTX3.rescaled	0.0
RSRC1.rescaled	0.0
B3GALNT1.rescaled	0.0
MLF1.rescaled	0.0
KPNA4.rescaled	0.0
TRIM59.rescaled	0.0
SMC4.rescaled	0.0
TMPRSS7.rescaled	0.0
IFT80.rescaled	0.0
IL12A.rescaled	0.0
SCHIP1.rescaled	0.0
IQCJ.rescaled	0.0
MFSD1.rescaled	0.0
CD200.rescaled	0.0
BTLA.rescaled	0.0
RARRES1.rescaled	0.0
LXN.rescaled	0.0
GFM1.rescaled	0.0
ATG3.rescaled	0.0
SPICE1.rescaled	0.0
DHX36.rescaled	0.0
SIDT1.rescaled	0.0
ARHGEF26.rescaled	0.0
GPR171.rescaled	0.0
MED12L.rescaled	0.0
CLRN1.rescaled	0.0
SIAH2.rescaled	0.0
LSAMP.rescaled	0.0
EIF2A.rescaled	0.0
SERP1.rescaled	0.0
TSC22D2.rescaled	0.0
PFN2.rescaled	0.0
RNF13.rescaled	0.0
ANKUB1.rescaled	0.0
COMMD2.rescaled	0.0
UPK1B.rescaled	0.0
B4GALT4.rescaled	0.0
WWTR1.rescaled	0.0
GAP43.rescaled	0.0
P2RY14.rescaled	0.0
GPR87.rescaled	0.0
ZNF80.rescaled	0.0
NAA50.rescaled	0.0
ATP6V1A.rescaled	0.0
GRAMD1C.rescaled	0.0
ZDHHC23.rescaled	0.0
RAP2B.rescaled	0.0
P2RY1.rescaled	0.0
MBNL1.rescaled	0.0
P2RY13.rescaled	0.0
SUCNR1.rescaled	0.0
AADAC.rescaled	0.0
TIGIT.rescaled	0.0
ZBTB20.rescaled	0.0
IGSF10.rescaled	0.0
P2RY12.rescaled	0.0
PPM1L.rescaled	0.0
NMD3.rescaled	0.0
GMPPB.rescaled	0.0
ZNF639.rescaled	0.0
TFG.rescaled	0.0
KCNMB3.rescaled	0.0
PIK3CA.rescaled	0.0
ZMAT3.rescaled	0.0
KCNMB2.rescaled	0.0
ABI3BP.rescaled	0.0
TBL1XR1.rescaled	0.0
NAALADL2.rescaled	0.0
NLGN1.rescaled	0.0
ECT2.rescaled	0.0
NCEH1.rescaled	0.0
TNFSF10.rescaled	0.0
FNDC3B.rescaled	0.0
SENP7.rescaled	0.0
TMEM212.rescaled	0.0
TMEM45A.rescaled	0.0
LNP1.rescaled	0.0
SPTSSB.rescaled	0.0
MFN1.rescaled	0.0
DNAJC19.rescaled	0.0
CPOX.rescaled	0.0
ST3GAL6.rescaled	0.0
FXR1.rescaled	0.0
CCDC39.rescaled	0.0
PEX5L.rescaled	0.0
DCBLD2.rescaled	0.0
COL8A1.rescaled	0.0
USP13.rescaled	0.0
NDUFB5.rescaled	0.0
MRPL47.rescaled	0.0
ACTL6A.rescaled	0.0
FILIP1L.rescaled	0.0
TBC1D23.rescaled	0.0
GNB4.rescaled	0.0
PCNP.rescaled	0.0
PLD1.rescaled	0.0
TNIK.rescaled	0.0
EIF5A2.rescaled	0.0
GOLIM4.rescaled	0.0
PDCD10.rescaled	0.0
HHLA2.rescaled	0.0
MYH15.rescaled	0.0
DZIP3.rescaled	0.0
WDR49.rescaled	0.0
TRAT1.rescaled	0.0
BCHE.rescaled	0.0
DPPA4.rescaled	0.0
CD96.rescaled	0.0
ZBED2.rescaled	0.0
SLITRK3.rescaled	0.0
PLCXD2.rescaled	0.0
PHLDB2.rescaled	0.0
ABHD10.rescaled	0.0
MECOM.rescaled	0.0
MYNN.rescaled	0.0
IFT57.rescaled	0.0
SKIL.rescaled	0.0
ZBTB11.rescaled	0.0
SLC7A14.rescaled	0.0
RPL24.rescaled	0.0
CLDN11.rescaled	0.0
CEP97.rescaled	0.0
NFKBIZ.rescaled	0.0
ALCAM.rescaled	0.0
LRRC34.rescaled	0.0
PHC3.rescaled	0.0
CBLB.rescaled	0.0
CCDC54.rescaled	0.0
BBX.rescaled	0.0
SEC62.rescaled	0.0
CD47.rescaled	0.0
TM4SF1.rescaled	0.0
ARHGAP31.rescaled	0.0
TMEM39A.rescaled	0.0
SLC12A8.rescaled	0.0
SNX4.rescaled	0.0
NCK1.rescaled	0.0
STAG1.rescaled	0.0
OSBPL11.rescaled	0.0
PCCB.rescaled	0.0
MSL2.rescaled	0.0
LMF2.rescaled	0.0
ROPN1B.rescaled	0.0
SLC41A3.rescaled	0.0
ALDH1L1.rescaled	0.0
KY.rescaled	0.0
KLF15.rescaled	0.0
EPHB1.rescaled	0.0
ZXDC.rescaled	0.0
CHST13.rescaled	0.0
ZNF148.rescaled	0.0
HEG1.rescaled	0.0
POGLUT1.rescaled	0.0
IL20RB.rescaled	0.0
FAIM.rescaled	0.0
CEP70.rescaled	0.0
CCDC14.rescaled	0.0
ESYT3.rescaled	0.0
ROPN1.rescaled	0.0
KALRN.rescaled	0.0
UMPS.rescaled	0.0
MRAS.rescaled	0.0
NME9.rescaled	0.0
ARMC8.rescaled	0.0
ITGB5.rescaled	0.0
DBR1.rescaled	0.0
A4GNT.rescaled	0.0
DZIP1L.rescaled	0.0
CLDN18.rescaled	0.0
CEP63.rescaled	0.0
ANAPC13.rescaled	0.0
AMOTL2.rescaled	0.0
RYK.rescaled	0.0
DNAJC13.rescaled	0.0
GATA2.rescaled	0.0
RPN1.rescaled	0.0
RAB7A.rescaled	0.0
ACAD9.rescaled	0.0
MRPL3.rescaled	0.0
NUDT16.rescaled	0.0
NEK11.rescaled	0.0
ASTE1.rescaled	0.0
ATP2C1.rescaled	0.0
PIK3R4.rescaled	0.0
ALG1L2.rescaled	0.0
TMCC1.rescaled	0.0
RAB43.rescaled	0.0
ISY1.rescaled	0.0
ACAD11.rescaled	0.0
RUVBL1.rescaled	0.0
SEC61A1.rescaled	0.0
MCM2.rescaled	0.0
RAB6B.rescaled	0.0
TF.rescaled	0.0
TOPBP1.rescaled	0.0
CHCHD6.rescaled	0.0
PLXNA1.rescaled	0.0
TPRA1.rescaled	0.0
CDV3.rescaled	0.0
MGLL.rescaled	0.0
BFSP2.rescaled	0.0
TMEM108.rescaled	0.0
NPHP3.rescaled	0.0
PODXL2.rescaled	0.0
ABTB1.rescaled	0.0
UBA5.rescaled	0.0
PIK3CB.rescaled	0.0
MYLK.rescaled	0.0
ADCY5.rescaled	0.0
ARGFX.rescaled	0.0
PLSCR1.rescaled	0.0
PLSCR2.rescaled	0.0
PLSCR4.rescaled	0.0
PLOD2.rescaled	0.0
FSTL1.rescaled	0.0
SLC9A9.rescaled	0.0
NDUFB4.rescaled	0.0
HGD.rescaled	0.0
CHST2.rescaled	0.0
RABL3.rescaled	0.0
GTF2E1.rescaled	0.0
U2SURP.rescaled	0.0
PCOLCE2.rescaled	0.0
TRPC1.rescaled	0.0
PLS1.rescaled	0.0
ZIC4.rescaled	0.0
ZIC1.rescaled	0.0
AGTR1.rescaled	0.0
POPDC2.rescaled	0.0
TIMMDC1.rescaled	0.0
CD80.rescaled	0.0
ADPRH.rescaled	0.0
PLA1A.rescaled	0.0
CP.rescaled	0.0
HPS3.rescaled	0.0
COX17.rescaled	0.0
LRRC58.rescaled	0.0
HLTF.rescaled	0.0
GYG1.rescaled	0.0
NR1I2.rescaled	0.0
GSK3B.rescaled	0.0
CPA3.rescaled	0.0
GPR156.rescaled	0.0
ATR.rescaled	0.0
XRN1.rescaled	0.0
SEC22A.rescaled	0.0
HCLS1.rescaled	0.0
KPNA1.rescaled	0.0
PARP9.rescaled	0.0
DTX3L.rescaled	0.0
CLSTN2.rescaled	0.0
PARP15.rescaled	0.0
PARP14.rescaled	0.0
NMNAT3.rescaled	0.0
RBP1.rescaled	0.0
HSPBAP1.rescaled	0.0
COPB2.rescaled	0.0
MRPS22.rescaled	0.0
SEMA5B.rescaled	0.0
PRR23C.rescaled	0.0
PDIA5.rescaled	0.0
PRR23A.rescaled	0.0
SLC25A36.rescaled	0.0
SPSB4.rescaled	0.0
WDR5B.rescaled	0.0
ILDR1.rescaled	0.0
GK5.rescaled	0.0
TFDP2.rescaled	0.0
GOLGB1.rescaled	0.0
IQCB1.rescaled	0.0
EAF2.rescaled	0.0
SLC15A2.rescaled	0.0
ATP1B3.rescaled	0.0
FAM162A.rescaled	0.0
CD86.rescaled	0.0
GRK7.rescaled	0.0
CSTA.rescaled	0.0
RNF7.rescaled	0.0
RASA2.rescaled	0.0
ZBTB38.rescaled	0.0
GPR15.rescaled	0.0
CLDND1.rescaled	0.0
SOX2.rescaled	0.0
IDUA.rescaled	0.0
DGKQ.rescaled	0.0
TMEM175.rescaled	0.0
GAK.rescaled	0.0
CPLX1.rescaled	0.0
POC1A.rescaled	0.0
PCGF3.rescaled	0.0
ALAS1.rescaled	0.0
TLR9.rescaled	0.0
MYL5.rescaled	0.0
TWF2.rescaled	0.0
PPM1M.rescaled	0.0
WDR82.rescaled	0.0
PDE6B.rescaled	0.0
GLYCTK.rescaled	0.0
DNAH1.rescaled	0.0
SLC26A1.rescaled	0.0
